timestamp,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,lowest temperature_std
2019-03-24,-1.9,1.0,-0.09375,0.0,0.8449605513474184
2019-03-25,-0.9,2.0,1.075,1.0,1.0369828028146528
2019-03-26,2.0,4.0,2.8125,2.5,0.9105858919765157
2019-03-27,-2.9,2.0,0.58125,2.0,1.9291513678299068
2019-03-28,-3.9,-0.9,-2.3375,-1.9,1.152894907034751
2019-03-29,-3.9,-1.9,-3.4,-3.9,0.6324555320336758
2019-03-30,-3.9,-0.9,-2.0875,-1.9,0.8341662504161463
2019-03-31,-4.9,-0.9,-2.9,-2.9,1.4605934866804429
2019-04-01,-5.9,0.0,-2.88125,-4.9,2.6440420445471995
2019-04-02,-0.9,2.0,0.56875,0.5,0.8014310117949434
2019-04-03,-2.9,4.0,0.30625,-0.9,2.768746708049209
2019-04-04,-0.9,2.0,0.71875,1.0,1.3609892235674266
2019-04-05,-3.9,2.0,-1.08125,1.0,2.578945197815055
2019-04-06,-3.9,-0.9,-2.15,-2.9,1.1832159566199232
2019-04-07,-1.9,3.0,0.36875,-0.9,1.9410370939268522
2019-04-08,-1.9,2.0,0.26875000000000004,1.0,1.202064196843635
2019-04-09,-2.9,1.0,-1.9749999999999999,-1.9,1.25777581468241
2019-04-10,-2.9,3.0,-0.63125,-1.9,2.393245704059656
2019-04-11,1.0,10.0,4.75,2.5,3.3960761671866746
2019-04-12,-5.9,10.0,2.0437499999999997,5.0,6.379338393072853
2019-04-13,-5.9,-0.9,-3.7125000000000004,-4.9,2.227666940994547
2019-04-14,-1.9,5.0,1.41875,0.0,3.31928079559413
2019-04-15,2.0,5.0,3.875,5.0,1.3601470508735443
2019-04-16,3.0,10.0,6.5625,6.0,2.874456470360962
2019-04-17,7.0,15.0,10.0625,10.0,1.8427786989579984
2019-04-18,7.0,14.0,10.1875,12.0,2.971391368814728
2019-04-19,6.0,10.0,7.8125,8.0,1.3768926368215257
2019-04-20,7.0,11.0,9.3125,9.5,1.3524668819112233
2019-04-21,-0.9,14.0,5.98125,10.0,6.373195823133006
2019-04-22,-2.9,-0.9,-1.775,-0.9,1.0246950765959597
2019-04-23,-3.9,-0.9,-2.9,-3.4,1.2649110640673518
2019-04-24,-2.9,0.0,-1.6312499999999999,-2.9,1.4858078610641416
2019-04-25,-1.9,3.0,0.23125000000000004,0.5,1.5961281276890023
2019-04-26,-2.9,-0.9,-1.9625,-1.9,0.6800735254367721
2019-04-27,-0.9,2.0,-0.0062500000000000056,-0.9,1.2460437392001935
2019-04-28,0.0,2.0,1.0,1.0,0.6324555320336759
2019-04-29,1.0,4.0,2.3125,2.5,1.3022416570411703
2019-04-30,-0.9,3.0,1.14375,1.5,1.5165613516548988
2019-05-01,-0.9,1.0,0.38125,0.0,0.6046693311223912
2019-05-02,1.0,4.0,2.375,2.0,1.2041594578792294
2019-05-03,3.0,4.0,3.375,3.0,0.5
2019-05-04,3.0,4.0,3.1875,3.0,0.4031128874149275
2019-05-05,3.0,4.0,3.75,4.0,0.44721359549995804
2019-05-06,4.0,8.0,5.5,5.0,1.4605934866804429
2019-05-07,6.0,8.0,7.0625,7.0,0.7719024117939607
2019-05-08,7.0,8.0,7.4375,7.0,0.51234753829798
2019-05-09,7.0,9.0,7.8125,8.0,0.8341662504161467
2019-05-10,7.0,8.0,7.4375,7.0,0.5123475382979801
2019-05-11,8.0,11.0,8.8125,8.0,1.1672617529928755
2019-05-12,10.0,11.0,10.1875,10.0,0.4031128874149275
2019-05-13,8.0,12.0,9.625,9.5,1.4083086782851741
2019-05-14,8.0,12.0,10.0,10.0,1.5491933384829666
2019-05-15,4.0,9.0,6.375,8.0,2.187083293643233
2019-05-16,4.0,6.0,5.4375,5.5,0.6291528696058957
2019-05-17,5.0,8.0,6.3125,5.0,1.5370426148939398
2019-05-18,7.0,13.0,9.625,8.0,2.7294688127912363
2019-05-19,8.0,13.0,11.375,11.5,1.7841898254763515
2019-05-20,6.0,14.0,10.4375,13.0,3.558440669731617
2019-05-21,5.0,10.0,7.4375,7.5,2.0645822822062576
2019-05-22,5.0,7.0,6.0625,6.0,0.6800735254367727
2019-05-23,5.0,11.0,7.625,6.0,2.6044833140823407
2019-05-24,10.0,11.0,10.3125,10.0,0.4787135538781692
2019-05-25,5.0,10.0,8.3125,10.0,2.0886598574205424
2019-05-26,5.0,7.0,6.125,6.0,0.8850612031567836
2019-05-27,4.0,9.0,6.6875,6.5,1.9568256607747834
2019-05-28,6.0,8.0,7.0,7.0,1.0327955589886444
2019-05-29,6.0,8.0,6.375,6.0,0.6191391873668902
2019-05-30,6.0,9.0,7.375,7.0,1.2041594578792294
2019-05-31,8.0,13.0,10.4375,10.0,1.9989580619245948
2019-06-01,12.0,14.0,13.0625,13.5,0.9979144919948469
2019-06-02,8.0,12.0,9.4375,10.0,1.0935416468216166
2019-06-03,9.0,11.0,10.0,10.0,0.7302967433402215
2019-06-04,8.0,12.0,10.9375,11.0,1.23659478676997
2019-06-05,12.0,13.0,12.4375,12.0,0.51234753829798
2019-06-06,12.0,13.0,12.75,13.0,0.44721359549995765
2019-06-07,12.0,14.0,12.9375,13.0,0.6800735254367721
2019-06-08,12.0,15.0,13.6875,14.0,1.0781929326423916
2019-06-09,15.0,17.0,15.9375,16.0,0.7719024117939607
2019-06-10,14.0,16.0,15.0625,15.0,0.7719024117939615
2019-06-11,11.0,15.0,13.25,13.0,1.4375905768565216
2019-06-12,10.0,13.0,11.0625,11.0,1.2365947867699703
2019-06-13,10.0,13.0,11.3125,10.0,1.5370426148939398
2019-06-14,13.0,14.0,13.4375,13.0,0.51234753829798
2019-06-15,12.0,14.0,13.5,14.0,0.8944271909999157
2019-06-16,9.0,14.0,12.125,13.0,1.6683325008322927
2019-06-17,9.0,14.0,11.25,10.0,2.175622516277429
2019-06-18,12.0,15.0,13.125,12.5,1.2583057392117918
2019-06-19,15.0,18.0,16.125,16.0,1.2041594578792292
2019-06-20,14.0,16.0,14.625,14.0,0.9574271077563387
2019-06-21,10.0,14.0,11.8125,12.0,1.42448821218944
2019-06-22,13.0,14.0,13.6875,14.0,0.47871355387816916
2019-06-23,12.0,14.0,13.0,13.0,0.7302967433402215
2019-06-24,13.0,15.0,14.1875,14.0,0.8341662504161469
2019-06-25,14.0,15.0,14.75,15.0,0.44721359549995776
2019-06-26,14.0,16.0,14.9375,15.0,0.6800735254367721
2019-06-27,16.0,18.0,17.375,17.0,0.6191391873668907
2019-06-28,15.0,18.0,15.8125,15.5,0.9810708435174293
2019-06-29,13.0,17.0,15.0,15.0,1.5491933384829668
2019-06-30,13.0,14.0,13.5,13.5,0.5163977794943222
2019-07-01,13.0,17.0,14.75,13.0,2.04939015319192
2019-07-02,16.0,18.0,16.5625,16.0,0.8920949127381754
2019-07-03,12.0,16.0,14.25,14.5,1.5275252316519472
2019-07-04,14.0,16.0,14.125,14.0,0.49999999999999994
2019-07-05,14.0,17.0,15.625,15.0,0.9574271077563382
2019-07-06,15.0,18.0,16.125,16.0,1.02469507659596
2019-07-07,15.0,18.0,16.6875,17.0,1.138346754435279
2019-07-08,14.0,19.0,16.25,15.0,2.0493901531919194
2019-07-09,17.0,19.0,17.5625,17.5,0.6291528696058958
2019-07-10,14.0,18.0,16.5,17.0,1.460593486680443
2019-07-11,14.0,16.0,14.9375,15.0,0.7719024117939607
2019-07-12,13.0,17.0,14.5625,14.0,1.5478479684172262
2019-07-13,11.0,16.0,13.3125,13.0,1.851800925225675
2019-07-14,13.0,15.0,14.4375,14.5,0.629152869605896
2019-07-15,14.0,16.0,14.875,14.0,1.0246950765959602
2019-07-16,15.0,17.0,15.9375,15.5,0.9979144919948476
2019-07-17,16.0,18.0,17.1875,17.0,0.8341662504161459
2019-07-18,18.0,20.0,19.125,19.0,0.8850612031567839
2019-07-19,19.0,21.0,20.1875,20.0,0.8341662504161459
2019-07-20,19.0,22.0,20.8125,21.5,1.327591804735175
2019-07-21,19.0,22.0,20.8125,21.0,1.0468205831628135
2019-07-22,16.0,20.0,18.125,19.0,1.6278820596099703
2019-07-23,17.0,18.0,17.5,17.5,0.5163977794943215
2019-07-24,17.0,20.0,18.5625,18.0,1.3647344063956182
2019-07-25,18.0,20.0,19.0625,19.0,0.7719024117939621
2019-07-26,19.0,21.0,19.9375,20.0,0.7719024117939606
2019-07-27,20.0,22.0,21.125,21.0,0.8850612031567839
2019-07-28,21.0,22.0,21.5625,22.0,0.5123475382979802
2019-07-29,20.0,22.0,21.0,21.0,0.7302967433402214
2019-07-30,20.0,21.0,20.3125,20.0,0.47871355387816916
2019-07-31,18.0,20.0,19.625,20.0,0.8062257748298544
2019-08-01,17.0,18.0,17.75,18.0,0.4472135954999578
2019-08-02,17.0,18.0,17.75,18.0,0.44721359549995765
2019-08-03,18.0,19.0,18.4375,18.0,0.5123475382979802
2019-08-04,18.0,21.0,19.4375,19.0,1.1528949070347503
2019-08-05,20.0,21.0,20.25,20.0,0.4472135954999578
2019-08-06,20.0,21.0,20.6875,21.0,0.47871355387816916
2019-08-07,21.0,21.0,21.0,21.0,0.0
2019-08-08,19.0,21.0,20.0625,20.0,0.7719024117939605
2019-08-09,19.0,20.0,19.5,19.5,0.5163977794943222
2019-08-10,19.0,21.0,20.1875,20.0,0.8341662504161459
2019-08-11,20.0,21.0,20.8125,21.0,0.4031128874149277
2019-08-12,20.0,22.0,20.8125,21.0,0.8341662504161461
2019-08-13,19.0,22.0,20.375,21.0,1.3102162671355702
2019-08-14,19.0,21.0,20.25,20.5,0.8563488385776739
2019-08-15,19.0,22.0,20.3125,19.0,1.5370426148939398
2019-08-16,21.0,22.0,21.75,22.0,0.44721359549995754
2019-08-17,21.0,22.0,21.0625,21.0,0.24999999999999994
2019-08-18,21.0,22.0,21.625,22.0,0.49999999999999956
2019-08-19,21.0,22.0,21.8125,22.0,0.4031128874149277
2019-08-20,21.0,22.0,21.75,22.0,0.4472135954999573
2019-08-21,20.0,21.0,20.25,20.0,0.4472135954999573
2019-08-22,19.0,21.0,20.0625,20.0,0.7719024117939621
2019-08-23,19.0,20.0,19.8125,20.0,0.4031128874149277
2019-08-24,18.0,21.0,19.375,19.0,1.087811258138714
2019-08-25,19.0,21.0,20.0,20.0,0.7302967433402205
2019-08-26,20.0,21.0,20.3125,20.0,0.47871355387816855
2019-08-27,20.0,21.0,20.5,20.5,0.5163977794943222
2019-08-28,20.0,21.0,20.6875,21.0,0.47871355387816883
2019-08-29,20.0,21.0,20.5,20.5,0.5163977794943215
2019-08-30,21.0,22.0,21.4375,21.0,0.5123475382979793
2019-08-31,22.0,22.0,22.0,22.0,0.0
2019-09-01,20.0,22.0,21.25,21.5,0.8563488385776752
2019-09-02,22.0,22.0,22.0,22.0,0.0
2019-09-03,22.0,23.0,22.375,22.0,0.4999999999999997
2019-09-04,22.0,23.0,22.0625,22.0,0.24999999999999994
2019-09-05,21.0,23.0,21.9375,22.0,0.6800735254367709
2019-09-06,22.0,23.0,22.25,22.0,0.4472135954999573
2019-09-07,23.0,23.0,23.0,23.0,0.0
2019-09-08,23.0,24.0,23.25,23.0,0.4472135954999578
2019-09-09,23.0,25.0,23.6875,23.0,0.8732124598286486
2019-09-10,22.0,24.0,23.125,23.0,0.7187952884282609
2019-09-11,22.0,24.0,22.75,22.5,0.8563488385776752
2019-09-12,20.0,22.0,21.3125,22.0,0.8732124598286486
2019-09-13,21.0,24.0,22.625,22.0,0.9574271077563378
2019-09-14,22.0,23.0,22.75,23.0,0.44721359549995754
2019-09-15,21.0,24.0,22.5,23.0,1.0327955589886442
2019-09-16,23.0,23.0,23.0,23.0,0.0
2019-09-17,22.0,23.0,22.8125,23.0,0.4031128874149277
2019-09-18,22.0,25.0,24.125,24.0,0.7187952884282607
2019-09-19,20.0,24.0,22.625,24.0,1.7464249196572983
2019-09-20,20.0,22.0,20.875,21.0,0.8850612031567839
2019-09-21,18.0,20.0,19.0,19.0,1.032795558988646
2019-09-22,19.0,21.0,19.5625,19.0,0.7274384280931724
2019-09-23,19.0,21.0,20.125,20.0,0.5000000000000001
2019-09-24,20.0,22.0,20.9375,20.5,0.9979144919948469
2019-09-25,20.0,22.0,21.0625,21.0,0.7719024117939607
2019-09-26,20.0,21.0,20.8125,21.0,0.4031128874149277
2019-09-27,17.0,21.0,19.125,20.0,1.6278820596099703
2019-09-28,16.0,18.0,16.8125,17.0,0.5439056290693574
2019-09-29,16.0,18.0,17.0625,17.5,0.9979144919948469
2019-09-30,16.0,19.0,16.9375,16.0,1.1236102527122116
2019-10-01,15.0,18.0,16.3125,16.5,0.9464847243000454
2019-10-02,15.0,17.0,16.0,16.0,1.0327955589886444
2019-10-03,16.0,17.0,16.75,17.0,0.4472135954999578
2019-10-04,17.0,18.0,17.4375,17.0,0.5123475382979802
2019-10-05,18.0,22.0,20.0,20.0,1.1547005383792517
2019-10-06,18.0,22.0,19.75,21.0,1.61245154965971
2019-10-07,16.0,21.0,18.375,18.5,1.8929694486000912
2019-10-08,15.0,19.0,16.3125,16.0,1.6620770138594665
2019-10-09,15.0,18.0,16.625,17.0,1.2041594578792287
2019-10-10,16.0,17.0,16.5,16.5,0.5163977794943222
2019-10-11,16.0,17.0,16.8125,17.0,0.4031128874149277
2019-10-12,14.0,16.0,15.375,16.0,0.806225774829855
2019-10-13,13.0,16.0,14.375,13.5,1.5
2019-10-14,16.0,17.0,16.4375,16.0,0.5123475382979802
2019-10-15,12.0,17.0,14.3125,14.0,1.6620770138594658
2019-10-16,14.0,15.0,14.4375,14.0,0.5123475382979799
2019-10-17,15.0,16.0,15.4375,15.0,0.5123475382979799
2019-10-18,15.0,16.0,15.5,15.5,0.5163977794943222
2019-10-19,13.0,15.0,14.0625,14.0,0.7719024117939615
2019-10-20,14.0,17.0,15.5625,15.0,1.364734406395618
2019-10-21,12.0,17.0,15.0,17.0,2.3664319132398464
2019-10-22,11.0,13.0,12.375,13.0,0.806225774829855
2019-10-23,11.0,15.0,12.75,12.0,1.2382783747337804
2019-10-24,13.0,16.0,14.3125,14.0,1.138346754435279
2019-10-25,15.0,16.0,15.3125,15.0,0.47871355387816916
2019-10-26,14.0,17.0,15.625,15.0,1.3102162671355697
2019-10-27,16.0,18.0,17.3125,17.5,0.7932002689527198
2019-10-28,16.0,17.0,16.5,16.5,0.5163977794943222
2019-10-29,15.0,16.0,15.75,16.0,0.44721359549995776
2019-10-30,16.0,16.0,16.0,16.0,0.0
2019-10-31,16.0,17.0,16.6875,17.0,0.47871355387816855
2019-11-01,11.0,17.0,13.375,15.0,2.217355782608345
2019-11-02,9.0,11.0,10.3125,11.0,0.8732124598286491
2019-11-03,10.0,11.0,10.4375,10.0,0.5123475382979799
2019-11-04,10.0,11.0,10.0625,10.0,0.24999999999999986
2019-11-05,10.0,10.0,10.0,10.0,0.0
2019-11-06,10.0,12.0,10.875,10.0,1.0246950765959602
2019-11-07,11.0,13.0,12.0,12.0,0.9660917830792959
2019-11-08,8.0,11.0,9.125,9.0,0.8850612031567838
2019-11-09,8.0,9.0,8.8125,9.0,0.4031128874149272
2019-11-10,8.0,10.0,9.125,9.0,0.8850612031567836
2019-11-11,10.0,13.0,11.0625,10.0,1.2893796958227628
2019-11-12,8.0,13.0,10.1875,11.0,1.3275918047351754
2019-11-13,9.0,12.0,10.0,10.0,0.8944271909999159
2019-11-14,9.0,11.0,9.875,9.0,1.02469507659596
2019-11-15,8.0,11.0,9.5625,10.0,0.8139410298049854
2019-11-16,7.0,10.0,8.875,10.0,1.3601470508735445
2019-11-17,8.0,10.0,8.875,8.0,1.02469507659596
2019-11-18,7.0,12.0,9.0625,10.0,1.9822125684867067
2019-11-19,4.0,9.0,6.375,6.0,2.0289570391377603
2019-11-20,6.0,9.0,7.875,8.5,1.3102162671355697
2019-11-21,5.0,11.0,8.625,9.0,2.0615528128088303
2019-11-22,6.0,9.0,8.1875,9.0,1.1672617529928755
2019-11-23,6.0,11.0,9.4375,9.0,1.2093386622447826
2019-11-24,9.0,11.0,9.875,10.0,0.5
2019-11-25,9.0,10.0,9.25,9.0,0.44721359549995815
2019-11-26,9.0,10.0,9.4375,9.0,0.5123475382979799
2019-11-27,9.0,11.0,10.1875,10.0,0.8341662504161464
2019-11-28,9.0,12.0,11.1875,11.0,0.9105858919765157
2019-11-29,10.0,13.0,12.0,12.5,1.2649110640673513
2019-11-30,7.0,14.0,10.625,12.0,2.446085307860977
2019-12-01,-0.9,10.0,4.23125,8.0,4.699038022120415
2019-12-02,-3.9,0.0,-1.5125,-0.45,1.702498164463034
2019-12-03,-3.9,7.0,0.6812499999999999,-3.9,5.375651123352407
2019-12-04,4.0,9.0,6.3125,5.5,2.0238165265985284
2019-12-05,8.0,9.0,8.3125,8.0,0.47871355387816916
2019-12-06,8.0,12.0,10.125,10.0,1.3601470508735443
2019-12-07,9.0,14.0,11.5625,11.0,1.998958061924595
2019-12-08,11.0,16.0,13.4375,13.0,1.8607794065928391
2019-12-09,9.0,14.0,11.5,13.0,1.9321835661585918
2019-12-10,8.0,12.0,9.625,10.0,1.668332500832293
2019-12-11,5.0,9.0,6.8125,7.5,1.7211914478058508
2019-12-12,3.0,9.0,5.25,4.5,2.1756225162774294
2019-12-13,5.0,9.0,6.75,7.0,1.7701224063135672
2019-12-14,-2.9,5.0,2.0437499999999997,5.0,3.5274105233159347
2019-12-15,-4.9,-2.9,-3.4,-2.9,0.8944271909999161
2019-12-16,-3.9,-1.9,-3.2125,-3.4,0.7932002689527196
2019-12-17,-5.9,-1.9,-4.525,-3.9,1.3601470508735443
2019-12-18,-5.9,0.0,-2.79375,-3.9,2.1610086379589815
2019-12-19,-3.9,0.0,-1.43125,-0.9,1.4267533073380274
2019-12-20,-3.9,1.0,-1.44375,-0.9,2.115646079412465
2019-12-21,-1.9,1.0,-1.53125,-1.9,0.7846177413237607
2019-12-22,-3.9,5.0,1.28125,0.0,3.115385208926819
2019-12-23,3.0,6.0,4.4375,4.5,1.093541646821617
2019-12-24,3.0,6.0,3.75,4.0,0.7745966692414838
2019-12-25,2.0,4.0,3.25,3.5,0.8563488385776752
2019-12-26,2.0,4.0,3.3125,3.0,0.704154339142587
2019-12-27,-1.9,4.0,1.7125,3.0,2.401631389979181
2019-12-28,-1.9,4.0,0.91875,0.5,2.427129649057366
2019-12-29,2.0,4.0,2.875,3.0,0.8850612031567836
2019-12-30,0.0,2.0,1.125,1.0,0.7187952884282609
2019-12-31,0.0,1.0,0.25,0.0,0.4472135954999579
2020-01-01,0.0,4.0,1.5625,0.0,1.8607794065928394
2020-01-02,0.0,4.0,1.9375,3.0,1.8062391868188443
2020-01-03,-0.9,3.0,0.3625,-0.45,1.5357408635573906
2020-01-04,-4.9,4.0,-0.20625000000000004,1.0,3.4831917834078556
2020-01-05,-4.9,-2.9,-4.275,-4.9,0.8062257748298551
2020-01-06,-4.9,0.0,-2.5500000000000003,-3.4,2.060420669022065
2020-01-07,-3.9,3.0,-0.44375,-1.4,2.7801603670771704
2020-01-08,0.0,5.0,2.625,2.5,1.9958289839896939
2020-01-09,4.0,5.0,4.4375,4.0,0.51234753829798
2020-01-10,2.0,6.0,4.1875,5.5,2.007278422807027
2020-01-11,-1.9,3.0,0.7312500000000001,2.0,2.0706581079453943
2020-01-12,-3.9,-0.9,-1.9625,-0.9,1.2893796958227626
2020-01-13,-6.9,-2.9,-4.9625,-3.9,1.8062391868188445
2020-01-14,-9.9,-4.9,-6.9625,-5.9,2.2351360883251234
2020-01-15,-9.9,-8.9,-9.4625,-9.9,0.5123475382979799
2020-01-16,-11.9,-8.9,-10.4625,-10.9,1.1528949070347507
2020-01-17,-11.9,-9.9,-11.025,-11.9,1.02469507659596
2020-01-18,-9.9,-7.9,-9.025,-9.9,1.02469507659596
2020-01-19,-8.9,-6.9,-8.0875,-7.9,0.8341662504161466
2020-01-20,-9.9,-1.9,-6.3375,-8.9,3.5584406697316173
2020-01-21,-1.9,2.0,-0.19374999999999995,-1.9,1.9981553993621217
2020-01-22,-0.9,2.0,0.95625,2.0,1.2596130358169528
2020-01-23,-1.9,3.0,0.51875,0.0,1.4815391771172752
2020-01-24,-7.9,3.0,-3.7187500000000004,-0.9,3.9250000000000003
2020-01-25,-8.9,-7.9,-8.8375,-8.9,0.24999999999999986
2020-01-26,-9.9,-7.9,-9.15,-9.4,0.8563488385776754
2020-01-27,-10.9,-7.9,-9.025,-8.9,0.9574271077563388
2020-01-28,-11.9,-1.9,-7.025,-8.9,3.6674241641784495
2020-01-29,-13.9,-2.9,-8.2125,-3.9,5.186119294167203
2020-01-30,-13.9,-12.9,-13.4625,-13.9,0.5123475382979799
2020-01-31,-13.9,-3.9,-9.4625,-12.9,4.574840616531539
2020-02-01,-11.9,-2.9,-6.65,-5.4,3.4737107920301407
2018-02-01,-11.9,-7.9,-9.4,-9.9,1.4605934866804429
2018-02-02,-12.9,-5.9,-9.025,-7.4,2.9410882339705484
2018-02-03,-13.9,-10.9,-12.3375,-11.9,1.1528949070347512
2018-02-04,-15.9,-12.9,-14.2125,-13.9,1.1383467544352792
2018-02-05,-15.9,-11.9,-14.275,-15.9,1.9278658321228337
2018-02-06,-13.9,-8.9,-12.15,-13.4,2.0493901531919194
2018-02-07,-9.9,-6.9,-8.15,-7.9,1.064581294844754
2018-02-08,-9.9,-6.9,-8.9625,-8.9,0.9979144919948478
2018-02-09,-11.9,-7.9,-9.775,-8.9,1.9958289839896939
2018-02-10,-15.9,-11.9,-14.15,-12.9,1.6124515496597098
2018-02-11,-16.9,-15.9,-16.15,-15.9,0.44721359549995715
2018-02-12,-16.9,-6.9,-12.212499999999999,-15.9,4.854121959736899
2018-02-13,-8.9,-6.9,-7.775,-6.9,1.02469507659596
2018-02-14,-12.9,-8.9,-10.4,-9.9,1.7126976771553504
2018-02-15,-10.9,-3.9,-7.275,-8.9,2.7778888866667555
2018-02-16,-6.9,-0.9,-4.65,-5.9,2.5166114784235836
2018-02-17,-1.9,8.0,2.36875,-0.9,4.417498349367736
2018-02-18,-1.9,7.0,2.6062499999999997,3.5,4.255109673478856
2018-02-19,-10.9,-1.9,-7.7125,-5.9,3.0598202561588486
2018-02-20,-12.9,-10.9,-12.0875,-11.9,0.8341662504161464
2018-02-21,-10.9,-4.9,-8.025,-9.9,2.8722813232690148
2018-02-22,-5.9,-3.9,-4.7125,-4.9,0.8341662504161467
2018-02-23,-9.9,-3.9,-6.025,-3.9,2.5787593916455256
2018-02-24,-10.9,-2.9,-6.8375,-8.9,3.660031875999625
2018-02-25,-4.9,-0.9,-1.9625,-1.9,1.2365947867699696
2018-02-26,-8.9,0.0,-3.7,-0.45,4.235091498421256
2018-02-27,-8.9,-3.9,-7.275,-8.9,2.1563858652847827
2018-02-28,-6.9,-0.9,-4.025,-3.9,2.2472205054244236
2018-03-01,-3.9,-0.9,-2.2125,-2.4,1.3022416570411706
2018-03-02,-8.9,-1.9,-4.525,-2.4,3.0304015135511886
2018-03-03,-12.9,-8.9,-10.65,-9.9,1.6124515496597098
2018-03-04,-12.9,-11.9,-12.4625,-12.9,0.51234753829798
2018-03-05,-11.9,-8.9,-10.0875,-10.9,1.1086778913041724
2018-03-06,-9.9,-7.9,-9.5875,-9.9,0.7041543391425871
2018-03-07,-9.9,-6.9,-8.5875,-9.9,1.5370426148939398
2018-03-08,-7.9,2.0,-3.50625,-6.9,4.523931733938227
2018-03-09,0.0,3.0,1.4375,2.0,0.8920949127381756
2018-03-10,0.0,3.0,1.875,2.0,0.8850612031567836
2018-03-11,-0.9,2.0,0.9,2.0,1.3236313686219436
2018-03-12,-2.9,0.0,-1.01875,0.0,1.240010080604186
2018-03-13,-5.9,-2.9,-4.65,-3.9,1.1832159566199234
2018-03-14,-5.9,-2.9,-4.7125,-5.4,1.3275918047351756
2018-03-15,-6.9,-5.9,-6.025,-5.9,0.34156502553198664
2018-03-16,-8.9,-4.9,-6.8375,-5.9,1.9137659209004638
2018-03-17,-8.9,-6.9,-7.525,-6.9,0.806225774829855
2018-03-18,-9.9,-4.9,-7.275,-7.9,2.276693508870558
