date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,sulfur_dioxide_std,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,carbon_monoxide_std,ozone_min,ozone_max,ozone_mean,ozone_median,ozone_std,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,fine_dust_pm10_std,fine_dust_pm10_min.1,fine_dust_pm10_max.1,fine_dust_pm10_mean.1,fine_dust_pm10_median.1,fine_dust_pm10_std.1,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,rainfall_std,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,probability of precipitation_std,humidity_min,humidity_max,humidity_mean,humidity_median,humidity_std,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,highest temperature_std,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,lowest temperature_std,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind speed_std,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,wind direction_std,sky state_min,sky state_max,sky state_mean,sky state_median,sky state_std,visitor
2008-10-11,0.004,0.005,0.0047083333333333,0.005,0.0004643056214875,0.1,0.5,0.225,0.2,0.1390964632438816,0.002,0.039,0.01425,0.008,0.0136867120579239,0.012,0.046,0.0274166666666666,0.026,0.0113364232786899,8.0,72.0,32.875,32.0,15.011046657016635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34177.0
2008-10-12,0.005,0.008,0.0054583333333333,0.005,0.0007790276362049,0.1,0.5,0.3291666666666666,0.3,0.1232853412304919,0.002,0.043,0.0119583333333333,0.0025,0.0142477432741398,0.019,0.051,0.033,0.031,0.0094592949456904,11.0,61.0,33.458333333333336,30.0,12.190442324131268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39258.0
2008-10-13,0.005,0.009,0.0064166666666666,0.006,0.0012128538629008,0.2,0.6,0.4041666666666666,0.4,0.1041702897920626,0.002,0.031,0.00925,0.0025,0.0104142460955717,0.026,0.064,0.043375,0.042,0.0109497369434354,21.0,63.0,42.57142857142857,44.0,11.741258146261108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16690.0
2008-10-14,0.006,0.009,0.0069130434782608,0.007,0.0007927537436201,0.1,0.7,0.4130434782608695,0.4,0.1659801407235953,0.002,0.054,0.0165217391304347,0.003,0.0205821404603324,0.021,0.057,0.0404782608695652,0.042,0.012412858308359,14.0,82.0,47.52173913043478,47.0,16.795209179507086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11237.0
2008-10-15,0.006,0.011,0.0074347826086956,0.007,0.0014405203276001,0.3,0.9,0.5173913043478261,0.5,0.1497032638043536,0.002,0.07,0.0151304347826086,0.002,0.0229650017275816,0.025,0.063,0.0432173913043478,0.044,0.011429453664423,51.0,139.0,88.08695652173913,83.0,28.530546697560144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7811.0
2008-10-16,0.006,0.01,0.0076190476190476,0.008,0.0009734572654303,0.4,0.8,0.6857142857142857,0.8,0.1352246807565626,0.002,0.063,0.013095238095238,0.002,0.0195829128627606,0.022,0.077,0.0436190476190476,0.04,0.0168032026425803,90.0,172.0,124.26666666666668,123.0,28.551874260887395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21196.0
2008-10-17,0.003,0.008,0.0055833333333333,0.0055,0.0013160106602801,0.7,1.2,0.925,0.9,0.1648451183489467,0.002,0.026,0.0066666666666666,0.002,0.0084166846032238,0.037,0.096,0.062,0.059,0.0184013232038398,126.0,180.0,154.58333333333334,154.5,13.609193397388996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20739.0
2008-10-18,0.004,0.01,0.0060416666666666,0.005,0.0017564580631305,0.4,1.3,0.9,0.95,0.2467175818975844,0.002,0.071,0.0125833333333333,0.002,0.0205678446095855,0.032,0.091,0.057125,0.056,0.0171472205885689,110.0,159.0,130.08333333333334,128.0,12.984662077827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30858.0
2008-10-19,0.005,0.008,0.0061666666666666,0.006,0.0010901402648748,0.5,1.1,0.8166666666666668,0.9,0.1833662684514169,0.002,0.049,0.0112083333333333,0.002,0.0148645454066018,0.037,0.082,0.0550416666666666,0.0515,0.0122313892938607,93.0,158.0,121.04166666666669,119.5,18.625553196725672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40541.0
2008-10-20,0.003,0.006,0.0045833333333333,0.005,0.000928611242975,0.3,1.3,0.7791666666666667,0.8,0.2466808652396094,0.002,0.052,0.0113333333333333,0.002,0.0168591780362498,0.029,0.098,0.0545416666666666,0.053,0.021413078422689,75.0,178.0,133.6,137.5,25.73017888128953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18668.0
2008-10-21,0.003,0.004,0.0035,0.0035,0.0005107539184552,0.4,0.9,0.7086956521739131,0.8,0.1880837421765801,0.002,0.025,0.0057916666666666,0.002,0.0072829710054802,0.04,0.069,0.0543333333333333,0.054,0.0091777929840442,57.0,107.0,87.68181818181819,86.0,13.090841450041696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24382.0
2008-10-22,0.002,0.004,0.0023333333333333,0.002,0.0006370220572706,0.2,0.9,0.3458333333333334,0.3,0.2146365313261239,0.002,0.031,0.0158333333333333,0.016,0.0107163697076083,0.014,0.061,0.0327083333333333,0.0305,0.0122668842529536,7.0,101.0,43.333333333333336,33.0,29.44510982750145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7591.0
2008-10-23,0.001,0.003,0.0021666666666666,0.002,0.000701964118163,0.1,0.4,0.2833333333333333,0.3,0.0816496580927726,0.002,0.037,0.0120833333333333,0.008,0.0106726658854032,0.009,0.039,0.0260416666666666,0.026,0.0103523959279615,7.0,56.0,21.08333333333333,20.0,12.377808567251966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10040.0
2008-10-24,0.002,0.004,0.003,0.003,0.0004170288281141,0.1,0.3,0.1238095238095238,0.1,0.0538958431120796,0.002,0.036,0.0179166666666666,0.019,0.0095776763391738,0.006,0.033,0.0157083333333333,0.013,0.0077318042591266,5.0,39.0,11.625,10.0,6.697257712643676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19539.0
2008-10-25,0.002,0.006,0.003625,0.003,0.0009237212077056,0.2,0.4,0.2875,0.3,0.044842720314644,0.002,0.022,0.0071249999999999,0.005,0.0058852246826452,0.023,0.043,0.033625,0.033,0.0041891422801664,6.0,49.0,23.666666666666668,21.0,12.939603291188387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20817.0
2008-10-26,0.003,0.008,0.00425,0.004,0.0009440891630699,0.1,0.4,0.208695652173913,0.2,0.1040674758303078,0.004,0.043,0.0252916666666666,0.027,0.0135694002516104,0.007,0.044,0.02025,0.0165,0.0130192165662915,11.0,51.0,28.571428571428573,26.0,11.426160459977046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37348.0
2008-10-27,0.003,0.006,0.0040416666666666,0.004,0.000750603621828,0.1,0.5,0.2333333333333333,0.2,0.0916831342257084,0.002,0.04,0.0162916666666666,0.0115,0.0128248372026845,0.01,0.04,0.0237499999999999,0.0209999999999999,0.0099575184615969,5.0,44.0,20.0,21.0,9.969518762098105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7268.0
2008-10-28,0.002,0.005,0.0035833333333333,0.004,0.0009743076322798,0.1,0.6,0.3125,0.3,0.1295896533712069,0.002,0.038,0.01125,0.0035,0.0127901116696352,0.019,0.049,0.0319166666666666,0.028,0.0101806152827926,11.0,55.0,32.333333333333336,33.0,15.279616051022575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11942.0
2008-10-29,0.003,0.006,0.0045833333333333,0.004,0.000928611242975,0.2,0.7,0.4416666666666666,0.45,0.1639635873327199,0.002,0.041,0.0105,0.0025,0.0130117004202405,0.019,0.059,0.038875,0.0395,0.0088774874040291,8.0,61.0,32.38095238095238,33.0,16.172433924663878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9624.0
2008-10-30,0.002,0.008,0.00475,0.005,0.0016746187106583,0.1,0.6,0.3625,0.35,0.1468880082121128,0.002,0.043,0.01325,0.0035,0.015005071606395,0.011,0.049,0.0327083333333333,0.033,0.0120270679019801,13.0,67.0,39.41666666666666,40.0,15.83039637139141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9730.0
2008-10-31,0.005,0.007,0.005375,0.005,0.0005757792451369,0.3,0.8,0.5166666666666667,0.5,0.1372609912179892,0.002,0.01,0.0038571428571428,0.003,0.0020071301473923,0.027,0.049,0.0418695652173913,0.043,0.0059184176926092,31.0,91.0,54.130434782608695,56.0,14.870056391120336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021.0
2008-11-01,0.004,0.007,0.0050416666666666,0.005,0.0008586727202955,0.1,0.8,0.5,0.5,0.2166945355543846,0.002,0.045,0.011375,0.002,0.0155054338301406,0.01,0.05,0.0340833333333333,0.039,0.0119634104002912,14.0,56.0,36.875,39.5,12.949106062817116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26262.0
2008-11-02,0.005,0.011,0.0063333333333333,0.006,0.0015788456616111,0.1,0.7,0.3625,0.4,0.1860633365749181,0.002,0.031,0.0152083333333333,0.015,0.0113749502308196,0.011,0.045,0.0286666666666666,0.032,0.0111537346705688,6.0,131.0,53.708333333333336,50.0,30.5947980327811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35939.0
2008-11-03,0.004,0.011,0.0057916666666666,0.0055,0.001587427962533,0.1,0.6,0.3291666666666666,0.35,0.1876146992170891,0.002,0.036,0.0135416666666666,0.0104999999999999,0.0125801056422835,0.009,0.044,0.025875,0.027,0.009896474998266,7.0,81.0,35.875,30.5,22.689420058888583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7165.0
2008-11-04,0.003,0.01,0.0058333333333333,0.006,0.0022001317483607,0.1,0.6,0.3416666666666666,0.3,0.1585715218323639,0.002,0.019,0.0072499999999999,0.0045,0.0061308202160672,0.023,0.067,0.040625,0.0355,0.0144005208239146,8.0,87.0,38.833333333333336,31.0,22.205887716444984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8228.0
2008-11-05,0.005,0.013,0.00825,0.0095,0.0027701828537983,0.2,1.1,0.6583333333333333,0.7,0.2749176424766653,0.002,0.013,0.0037916666666666,0.002,0.0032966276136664,0.041,0.069,0.0557083333333333,0.054,0.0094015686326071,22.0,126.0,62.333333333333336,57.0,29.201945537727543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184.0
2008-11-06,0.008,0.011,0.0094583333333333,0.01,0.0009315329426211,0.3,0.7,0.4958333333333333,0.5,0.1197067673313732,0.002,0.041,0.0111666666666666,0.0065,0.0117424042670576,0.018,0.063,0.048625,0.05,0.0127750180804772,57.0,95.0,75.375,77.0,9.64505955984946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215.0
2008-11-07,0.004,0.011,0.0080833333333333,0.009,0.0021852602405298,0.3,1.0,0.7000000000000001,0.8,0.2377430106868228,0.002,0.024,0.0097083333333333,0.0085,0.007074013476568,0.028,0.059,0.0407916666666666,0.0395,0.0085667667619483,47.0,211.0,139.95833333333334,159.5,58.82433625831986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056.0
2008-11-08,0.003,0.01,0.0053333333333333,0.005,0.0014645571126562,0.2,0.9,0.5,0.5,0.2105892354489101,0.002,0.034,0.00725,0.002,0.0095428097220527,0.012,0.048,0.033625,0.034,0.0097793593637424,18.0,89.0,46.95652173913044,44.0,17.245495487938463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28997.0
2008-11-09,0.003,0.005,0.0040416666666666,0.004,0.0006240935455708,0.2,0.5,0.2583333333333333,0.2,0.0880546602310507,0.002,0.019,0.011,0.0115,0.0056105490702394,0.009,0.03,0.0197826086956521,0.019,0.0060599769106905,6.0,31.0,14.08695652173913,12.0,6.473112525729101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25562.0
2008-11-10,0.003,0.006,0.004,0.004,0.0009780192938436,0.1,0.9,0.3708333333333333,0.3,0.2010389680302469,0.002,0.035,0.0097916666666666,0.003,0.0119235943175401,0.01,0.053,0.0299166666666666,0.027,0.0134743449196795,5.0,47.0,16.875,11.5,12.163067762341225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771.0
2008-11-11,0.004,0.009,0.00575,0.006,0.0012597446256043,0.1,0.9,0.5083333333333333,0.6,0.2780626558524358,0.002,0.038,0.010875,0.002,0.0134917446578655,0.011,0.058,0.0370416666666666,0.037,0.0163719780926639,16.0,67.0,27.928571428571427,24.0,14.079249792701129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144.0
2008-11-12,0.004,0.009,0.0065,0.006,0.0015036188231122,0.3,1.1,0.6666666666666666,0.7,0.242570772580179,0.002,0.032,0.0075833333333333,0.002,0.0102019463900241,0.029,0.069,0.0507499999999999,0.0495,0.0106536378763312,14.0,94.0,46.208333333333336,40.0,21.451622350052578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0
2008-11-13,0.005,0.01,0.006875,0.006,0.001295896533712,0.2,1.1,0.6458333333333334,0.7,0.2702320527229154,0.002,0.037,0.0093333333333333,0.002,0.0123452742821473,0.03,0.067,0.0499583333333333,0.0505,0.0095210483833893,28.0,94.0,59.43478260869565,59.0,18.453445322453327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5341.0
2008-11-14,0.005,0.008,0.0061249999999999,0.006,0.0009918143234365,0.3,1.2,0.7166666666666667,0.7,0.2014440620741339,0.002,0.024,0.0061249999999999,0.002,0.0068861076277436,0.034,0.067,0.0532083333333333,0.05,0.0100864918995942,28.0,98.0,60.77272727272727,60.5,21.333925181184156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4867.0
2008-11-15,0.007,0.01,0.0080416666666666,0.008,0.0008064504441319,0.7,1.3,0.9833333333333334,1.0,0.1761093204621015,0.002,0.004,0.0025,0.002,0.0007801894976054,0.05,0.065,0.0565,0.056,0.0036475125532459,58.0,109.0,84.16666666666667,82.0,14.737313384640425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211.0
2008-11-16,0.005,0.009,0.0072083333333333,0.007,0.0009770927002733,0.1,1.1,0.4208333333333333,0.35,0.2781603645485767,0.002,0.037,0.01575,0.011,0.0130658865487324,0.013,0.059,0.0297916666666666,0.029,0.0142553702060011,10.0,82.0,45.708333333333336,43.5,25.27153264681113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20552.0
2008-11-17,0.003,0.009,0.0056666666666666,0.005,0.0018804871400937,0.1,0.7,0.3291666666666666,0.3,0.165448446368641,0.002,0.027,0.0121249999999999,0.008,0.0092516156050901,0.013,0.048,0.0279583333333333,0.0275,0.0113692153630325,5.0,62.0,30.0,21.0,20.76053949202669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226.0
2008-11-18,0.002,0.007,0.0041363636363636,0.0035,0.0018592229443264,0.2,0.3,0.2227272727272727,0.2,0.0428932027228888,0.011,0.026,0.019590909090909,0.02,0.0040901634722144,0.007,0.026,0.0143636363636363,0.014,0.0052512624744681,8.0,49.0,19.125,16.0,13.642763649642252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0
2008-11-19,0.004,0.008,0.0061666666666666,0.006,0.0010072203103706,0.2,0.5,0.2833333333333333,0.3,0.0816496580927726,0.002,0.024,0.0152916666666666,0.0165,0.0061253512173778,0.008,0.032,0.0168749999999999,0.015,0.0072190117353265,10.0,47.0,24.863636363636363,21.0,11.744483829990166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.0
2008-11-20,0.006,0.014,0.0092916666666666,0.009,0.0020951116327353,0.3,0.8,0.5499999999999999,0.5,0.1474419561548971,0.002,0.022,0.0047083333333333,0.0025,0.0044475608035696,0.018,0.044,0.0335416666666666,0.0315,0.0064940050392092,13.0,79.0,37.708333333333336,40.0,18.564761305194327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.0
2008-11-21,0.007,0.011,0.009125,0.009,0.0013290238326779,0.1,0.7,0.3521739130434782,0.3,0.1780438281521799,0.002,0.029,0.0148333333333333,0.013,0.0099155857406262,0.006,0.041,0.0191666666666666,0.0185,0.0102051422104854,7.0,53.0,23.75,21.0,12.989125886846573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0
2008-11-22,0.01,0.01,0.01,0.01,,0.3,1.5,0.6333333333333333,0.6499999999999999,0.3102126432916153,0.002,0.011,0.0046666666666666,0.003,0.0032659863237109,0.025,0.058,0.0360833333333333,0.0345,0.00728856559316,11.0,104.0,30.73913043478261,23.0,20.752255937179783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7810.0
2008-11-23,0.011,0.018,0.0152608695652173,0.016,0.001572993420328,0.4,1.6,0.9875,1.1,0.3366232573535352,0.002,0.027,0.0064583333333333,0.003,0.0073127593475624,0.022,0.058,0.0370416666666666,0.035,0.0117454123020406,21.0,126.0,60.54166666666666,57.0,28.960211335204544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13003.0
2008-11-24,0.008,0.015,0.0112727272727272,0.011,0.0020538212722098,0.4,1.5,0.9916666666666668,1.0,0.3282584700939273,0.002,0.014,0.0047083333333333,0.004,0.0034068877377998,0.035,0.057,0.0469999999999999,0.0475,0.0069968937207256,64.0,131.0,92.21739130434784,94.0,16.32888272562436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.0
2008-11-25,0.007,0.015,0.0103333333333333,0.0104999999999999,0.0020989990713312,0.4,1.2,0.8250000000000001,0.8500000000000001,0.2363674368803607,0.003,0.014,0.0054166666666666,0.004,0.0030204616213084,0.027,0.055,0.0435416666666666,0.0475,0.0088414988236879,40.0,118.0,73.25,70.5,18.10416718783876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.0
2008-11-26,0.008,0.013,0.0107916666666666,0.011,0.0013180739131701,0.4,1.3,0.8416666666666667,0.9,0.2733315659186407,0.003,0.042,0.0112083333333333,0.004,0.0133350768787554,0.017,0.056,0.0389583333333333,0.0405,0.0128485464130202,44.0,124.0,78.45833333333333,75.5,23.25095447627841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.0
2008-11-27,0.004,0.008,0.006,0.006,0.0010954451150103,0.4,1.1,0.6,0.6,0.1956038587687303,0.003,0.033,0.0115,0.0075,0.0092407415475072,0.013,0.052,0.0338333333333333,0.036,0.0096444021459924,10.0,108.0,60.208333333333336,61.0,22.590839171946527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0
2008-11-28,0.005,0.009,0.006375,0.006,0.001134920031659,0.3,0.8,0.4958333333333333,0.5,0.1545798419465872,0.003,0.038,0.0145416666666666,0.0115,0.0111860906123813,0.013,0.036,0.0259583333333333,0.0275,0.006999870599218,11.0,82.0,40.583333333333336,39.0,17.817716309694507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.0
2008-11-29,0.004,0.008,0.0056666666666666,0.005,0.0011671841502435,0.1,0.5,0.275,0.25,0.1326977605394074,0.003,0.029,0.0169166666666666,0.019,0.0080698939525744,0.006,0.034,0.01725,0.017,0.0090084501393438,5.0,48.0,21.58333333333333,17.5,13.14771154386115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630.0
2008-11-30,0.004,0.013,0.0075833333333333,0.007,0.002602952615558,0.2,1.2,0.5166666666666667,0.45,0.2914232939074775,0.004,0.022,0.00975,0.0065,0.0061237243569579,0.011,0.042,0.0244583333333333,0.021,0.0096997497353043,9.0,81.0,30.125,25.5,19.236090400937595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7024.0
2008-12-01,0.005,0.016,0.0094782608695652,0.009,0.0037643007948765,0.3,1.0,0.5608695652173913,0.4,0.2330414134767829,0.003,0.026,0.0093181818181818,0.007,0.0074090444319047,0.024,0.048,0.0367727272727272,0.036,0.0072632920397992,28.0,85.0,46.94117647058823,45.0,14.337322746224686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.0
2008-12-02,0.005,0.013,0.0084999999999999,0.009,0.0024671758189758,0.3,1.4,0.6916666666666668,0.6,0.3105628364153039,0.002,0.038,0.0102083333333333,0.0045,0.0107338520443569,0.019,0.057,0.0399166666666666,0.041,0.0102529599826487,16.0,199.0,95.58333333333331,83.0,60.00283809712791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.0
2008-12-03,0.008,0.018,0.0115416666666666,0.011,0.0030924756744558,0.4,1.5,1.0666666666666669,1.1,0.348495732201011,0.002,0.018,0.00575,0.0035,0.0046927325867169,0.037,0.07,0.0514583333333333,0.0475,0.010701398391623,29.0,166.0,88.20833333333333,92.0,37.16119898691278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.0
2008-12-04,0.007,0.016,0.0099583333333333,0.008,0.0033812676638344,0.2,1.6,0.7708333333333334,0.5,0.483177136180445,0.002,0.019,0.0084782608695652,0.003,0.0066801576275454,0.013,0.065,0.0372083333333333,0.0404999999999999,0.0156649127911272,10.0,139.0,69.83333333333333,77.0,37.901091720730015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0
